Updated by EMCN WH,,,,,,,,,,,,,,,,,,Updated by Buyer/Planner,,,
Publish Date&Time,Product Family Category,Order Date/Week Day,BKPL Time,RTP Time,Sales order,Sales order item,Product,Product PL,BPO,PLO,Material Part No,Ctrl ID,Sales area,Shortage QTY,Quantity Required,Remarked By WH,Status,Status Updated,Destination (EMCN/Hub),Shortage Reason (Category),Shortage Reason (Comments)
5/9/2017 14:50,EVA,2017-04-28/Fri,5/9/2017 0:12,5/9/2017 0:17,7700486243,10,N9Y15A,4A,G50692493-000000,5001928905,K2P97A@@,7IC,CN01,8,8,,,,,,
5/9/2017 14:50,EVA,2017-04-24/Mon,5/9/2017 12:19,5/9/2017 12:23,7700482289,10,N9Y15A,4A,G50692935-000000,5001922718,H6Z10A@@,7ED,CN01,2,2,,,,,,
5/9/2017 14:50,EVA,2017-04-30/Sun,5/9/2017 12:23,5/9/2017 12:27,7700486737,10,K2Q36B,4A,G50692963-000000,5001932862,H6Z10A@@,7ED,CN01,2,2,,,,,,
5/9/2017 14:50,EVA,2017-05-05/Fri,5/9/2017 12:23,5/9/2017 12:27,7700487799,10,N9Y15A,4A,G50692966-000000,5001938197,H6Z10A@@,7ED,CN01,2,2,,,,,,
5/9/2017 14:50,EVA,2017-05-05/Fri,5/9/2017 12:23,5/9/2017 12:27,7700487799,10,N9Y15A,4A,G50692966-000000,5001938197,K2P93A@@,7IC,CN01,10,24,,,,,,
